DIA  , DESAYUNO  , COLACION_MATUTINA  , COMIDA_ENTRADA  , COMIDA_PRINCIPAL  , COLACION_VESPERTINA  , CENA  , EQUIVALENTEAZUCARESCONGRASA , EQUIVALENTEAZUCARESSINGRASA , EQUIVALENTEACEITESYGRASASCONPROTEINAS , EQUIVALENTEACEITESYGRASAS , CALCIOMG , EQUIVALENTEVERDURAS , COLESTEROLMG , EQUIVALENTEAOAMUYBAJOSENGRASA , SODIOMG , AGSATURADOSG , KILOCALORIAS , EQUIVALENTEAOAALTOENGRASA , FIBRAG , HIERROMG , EQUIVALENTEFRUTAS , EQUIVALENTELEGUMINOSAS , EQUIVALENTECEREALESSINGRASA , EQUIVALENTELECHEENTERA , EQUIVALENTECEREALESCONGRASA , EQUIVALENTELECHECONAZUCAR , ACIDOFOLICOG , EQUIVALENTEAOABAJOENGRASA , EQUIVALENTEAOAMODERADOSENGRASA
0--10.4452 , 18 , 84 , 121 , 149 , 235 , 267 , " (0) [0,1] " , " (4) [3,4] " , " (2) [1,2] " , " (3) [3,4] " , " (975) [750,1300] " , " (2.43333) [1,3] " , " (178.026) [50,455] " , " (1.71429) [1,2] " , " (3571.52) [1000,4000] " , " (2.1) [0,7] " , " (2137.12) [2000,2350] " , " (1.5) [1,2] " , " (26.7443) [15,30] " , " (13.2186) [11,18] " , " (2) [2,4] " , " (1.57143) [1,2] " , " (8.3) [8,9] " , " (1) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (136.695) [150,800] " , " (2) [1,2] " , " (1.66667) [1,2] "
0--10.4452 , 18 , 84 , 128 , 149 , 235 , 267 , " (0) [0,1] " , " (4) [3,4] " , " (2) [1,2] " , " (3) [3,4] " , " (975) [750,1300] " , " (2.7) [1,3] " , " (178.026) [50,455] " , " (1.71429) [1,2] " , " (3610.78) [1000,4000] " , " (2.1) [0,7] " , " (2107.19) [2000,2350] " , " (1.5) [1,2] " , " (22.7762) [15,30] " , " (13.2186) [11,18] " , " (2) [2,4] " , " (1.28571) [1,2] " , " (8.3) [8,9] " , " (1) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (157.657) [150,800] " , " (2) [1,2] " , " (1.66667) [1,2] "
0--10.4452 , 18 , 84 , 129 , 149 , 235 , 267 , " (0) [0,1] " , " (4) [3,4] " , " (2) [1,2] " , " (4) [3,4] " , " (1004.4) [750,1300] " , " (2.1) [1,3] " , " (178.026) [50,455] " , " (1.71429) [1,2] " , " (3570.82) [1000,4000] " , " (2.5) [0,7] " , " (2191) [2000,2350] " , " (1.5) [1,2] " , " (24.0333) [15,30] " , " (13.6186) [11,18] " , " (2) [2,4] " , " (1.5) [1,2] " , " (8.8) [8,9] " , " (1) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (129.127) [150,800] " , " (2) [1,2] " , " (1.66667) [1,2] "
0--10.4452 , 18 , 84 , 130 , 149 , 235 , 267 , " (0) [0,1] " , " (4) [3,4] " , " (2) [1,2] " , " (3) [3,4] " , " (983.866) [750,1300] " , " (2.28333) [1,3] " , " (187.493) [50,455] " , " (1.71429) [1,2] " , " (3654.58) [1000,4000] " , " (2.1) [0,7] " , " (2135.97) [2000,2350] " , " (1.83333) [1,2] " , " (20.56) [15,30] " , " (14.1852) [11,18] " , " (2) [2,4] " , " (1) [1,2] " , " (8.8) [8,9] " , " (1) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (153.815) [150,800] " , " (2) [1,2] " , " (1.66667) [1,2] "
0--10.4452 , 18 , 84 , 131 , 149 , 235 , 267 , " (0) [0,1] " , " (4) [3,4] " , " (2) [1,2] " , " (4) [3,4] " , " (1004.4) [750,1300] " , " (2.11) [1,3] " , " (178.026) [50,455] " , " (1.71429) [1,2] " , " (3570.72) [1000,4000] " , " (2.5) [0,7] " , " (2190.23) [2000,2350] " , " (1.5) [1,2] " , " (24.0333) [15,30] " , " (13.6186) [11,18] " , " (2) [2,4] " , " (1.5) [1,2] " , " (8.8) [8,9] " , " (1) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (129.127) [150,800] " , " (2) [1,2] " , " (1.66667) [1,2] "
0--10.4452 , 18 , 84 , 132 , 149 , 235 , 267 , " (0) [0,1] " , " (4) [3,4] " , " (2) [1,2] " , " (4) [3,4] " , " (977.1) [750,1300] " , " (2.38333) [1,3] " , " (178.026) [50,455] " , " (1.71429) [1,2] " , " (3340.8) [1000,4000] " , " (2.5) [0,7] " , " (2180.45) [2000,2350] " , " (1.5) [1,2] " , " (22.5529) [15,30] " , " (13.5186) [11,18] " , " (2) [2,4] " , " (1.28571) [1,2] " , " (8.8) [8,9] " , " (1) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (135.075) [150,800] " , " (2) [1,2] " , " (1.66667) [1,2] "
0--10.4452 , 4 , 96 , 130 , 163 , 227 , 268 , " (0) [0,1] " , " (3.33333) [3,4] " , " (1.66667) [1,2] " , " (3.66667) [3,4] " , " (829.667) [750,1300] " , " (2.93333) [1,3] " , " (294.533) [50,455] " , " (1.66667) [1,2] " , " (2467) [1000,4000] " , " (6.9) [0,7] " , " (2305.83) [2000,2350] " , " (1.33333) [1,2] " , " (29.3958) [15,30] " , " (15.2667) [11,18] " , " (2.79167) [2,4] " , " (1.5) [1,2] " , " (9) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (220.306) [150,800] " , " (2) [1,2] " , " (2) [1,2] "
0--10.4452 , 66 , 96 , 122 , 137 , 192 , 272 , " (0) [0,1] " , " (3) [3,4] " , " (1) [1,2] " , " (3.75) [3,4] " , " (688.2) [750,1300] " , " (2.51667) [1,3] " , " (243.675) [50,455] " , " (1.66667) [1,2] " , " (3287.96) [1000,4000] " , " (2.3) [0,7] " , " (2185.81) [2000,2350] " , " (1.6) [1,2] " , " (27.2194) [15,30] " , " (9.80333) [11,18] " , " (2.01294) [2,4] " , " (1.66) [1,2] " , " (8.4) [8,9] " , " (1.15) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (196.866) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 66 , 96 , 118 , 151 , 192 , 272 , " (0) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3.5) [3,4] " , " (703) [750,1300] " , " (1.80333) [1,3] " , " (232.075) [50,455] " , " (1) [1,2] " , " (2565.08) [1000,4000] " , " (2.2) [0,7] " , " (2159.56) [2000,2350] " , " (1.6) [1,2] " , " (27.3473) [15,30] " , " (11.37) [11,18] " , " (2.16) [2,4] " , " (1.66) [1,2] " , " (8.4) [8,9] " , " (1.15) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (183.207) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 66 , 96 , 125 , 151 , 192 , 272 , " (0) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3.5) [3,4] " , " (703.9) [750,1300] " , " (1.90333) [1,3] " , " (232.075) [50,455] " , " (1) [1,2] " , " (2332.01) [1000,4000] " , " (2.2) [0,7] " , " (2159.46) [2000,2350] " , " (1.6) [1,2] " , " (26.9273) [15,30] " , " (10.97) [11,18] " , " (2.16) [2,4] " , " (1.66) [1,2] " , " (8.4) [8,9] " , " (1.15) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (184.927) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 66 , 96 , 133 , 151 , 192 , 272 , " (0) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3.5) [3,4] " , " (703.9) [750,1300] " , " (1.90333) [1,3] " , " (232.075) [50,455] " , " (1) [1,2] " , " (2564.28) [1000,4000] " , " (2.2) [0,7] " , " (2158.36) [2000,2350] " , " (1.6) [1,2] " , " (26.8973) [15,30] " , " (10.97) [11,18] " , " (2.16) [2,4] " , " (1.66) [1,2] " , " (8.4) [8,9] " , " (1.15) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (177.947) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 66 , 96 , 134 , 151 , 192 , 272 , " (0) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3.5) [3,4] " , " (703.9) [750,1300] " , " (2.00333) [1,3] " , " (232.075) [50,455] " , " (1) [1,2] " , " (2331.88) [1000,4000] " , " (2.2) [0,7] " , " (2161.26) [2000,2350] " , " (1.6) [1,2] " , " (27.0673) [15,30] " , " (10.97) [11,18] " , " (2.16) [2,4] " , " (1.66) [1,2] " , " (8.4) [8,9] " , " (1.15) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (187.297) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 66 , 96 , 129 , 185 , 192 , 272 , " (0) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3.7) [3,4] " , " (720.3) [750,1300] " , " (1.83333) [1,3] " , " (254.875) [50,455] " , " (1) [1,2] " , " (2808.88) [1000,4000] " , " (2.34) [0,7] " , " (2110.7) [2000,2350] " , " (1.6) [1,2] " , " (21.9507) [15,30] " , " (9.87) [11,18] " , " (2.26) [2,4] " , " (1.16) [1,2] " , " (8.4) [8,9] " , " (1.15) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (187.448) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 66 , 96 , 131 , 185 , 192 , 272 , " (0) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3.7) [3,4] " , " (720.3) [750,1300] " , " (1.84333) [1,3] " , " (254.875) [50,455] " , " (1) [1,2] " , " (2808.78) [1000,4000] " , " (2.34) [0,7] " , " (2109.93) [2000,2350] " , " (1.6) [1,2] " , " (21.9507) [15,30] " , " (9.87) [11,18] " , " (2.26) [2,4] " , " (1.16) [1,2] " , " (8.4) [8,9] " , " (1.15) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (187.448) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 66 , 96 , 118 , 151 , 235 , 272 , " (0) [0,1] " , " (3.16667) [3,4] " , " (1.66667) [1,2] " , " (3.5) [3,4] " , " (664.95) [750,1300] " , " (1.80333) [1,3] " , " (228.6) [50,455] " , " (1) [1,2] " , " (2556.34) [1000,4000] " , " (2.5) [0,7] " , " (2174.63) [2000,2350] " , " (1.6) [1,2] " , " (27.3473) [15,30] " , " (11.37) [11,18] " , " (2.16) [2,4] " , " (1.66) [1,2] " , " (8.4) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (183.207) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 66 , 96 , 125 , 151 , 235 , 272 , " (0) [0,1] " , " (3.16667) [3,4] " , " (1.66667) [1,2] " , " (3.5) [3,4] " , " (665.85) [750,1300] " , " (1.90333) [1,3] " , " (228.6) [50,455] " , " (1) [1,2] " , " (2323.28) [1000,4000] " , " (2.5) [0,7] " , " (2174.53) [2000,2350] " , " (1.6) [1,2] " , " (26.9273) [15,30] " , " (10.97) [11,18] " , " (2.16) [2,4] " , " (1.66) [1,2] " , " (8.4) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (184.927) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 66 , 96 , 133 , 151 , 235 , 272 , " (0) [0,1] " , " (3.16667) [3,4] " , " (1.66667) [1,2] " , " (3.5) [3,4] " , " (665.85) [750,1300] " , " (1.90333) [1,3] " , " (228.6) [50,455] " , " (1) [1,2] " , " (2555.54) [1000,4000] " , " (2.5) [0,7] " , " (2173.43) [2000,2350] " , " (1.6) [1,2] " , " (26.8973) [15,30] " , " (10.97) [11,18] " , " (2.16) [2,4] " , " (1.66) [1,2] " , " (8.4) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (177.947) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 66 , 96 , 134 , 151 , 235 , 272 , " (0) [0,1] " , " (3.16667) [3,4] " , " (1.66667) [1,2] " , " (3.5) [3,4] " , " (665.85) [750,1300] " , " (2.00333) [1,3] " , " (228.6) [50,455] " , " (1) [1,2] " , " (2323.14) [1000,4000] " , " (2.5) [0,7] " , " (2176.33) [2000,2350] " , " (1.6) [1,2] " , " (27.0673) [15,30] " , " (10.97) [11,18] " , " (2.16) [2,4] " , " (1.66) [1,2] " , " (8.4) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (187.297) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 66 , 96 , 129 , 185 , 235 , 272 , " (0) [0,1] " , " (3.16667) [3,4] " , " (1.66667) [1,2] " , " (3.7) [3,4] " , " (682.25) [750,1300] " , " (1.83333) [1,3] " , " (251.4) [50,455] " , " (1) [1,2] " , " (2800.14) [1000,4000] " , " (2.64) [0,7] " , " (2125.77) [2000,2350] " , " (1.6) [1,2] " , " (21.9507) [15,30] " , " (9.87) [11,18] " , " (2.26) [2,4] " , " (1.16) [1,2] " , " (8.4) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (187.448) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 66 , 96 , 131 , 185 , 235 , 272 , " (0) [0,1] " , " (3.16667) [3,4] " , " (1.66667) [1,2] " , " (3.7) [3,4] " , " (682.25) [750,1300] " , " (1.84333) [1,3] " , " (251.4) [50,455] " , " (1) [1,2] " , " (2800.04) [1000,4000] " , " (2.64) [0,7] " , " (2125) [2000,2350] " , " (1.6) [1,2] " , " (21.9507) [15,30] " , " (9.87) [11,18] " , " (2.26) [2,4] " , " (1.16) [1,2] " , " (8.4) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (187.448) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 66 , 95 , 119 , 175 , 192 , 274 , " (0) [0,1] " , " (3.83333) [3,4] " , " (1.33333) [1,2] " , " (3.1) [3,4] " , " (780.108) [750,1300] " , " (2.06667) [1,3] " , " (236.108) [50,455] " , " (1.5) [1,2] " , " (2584.54) [1000,4000] " , " (2.78) [0,7] " , " (2105.2) [2000,2350] " , " (1.33333) [1,2] " , " (23.7623) [15,30] " , " (11.945) [11,18] " , " (2.66) [2,4] " , " (1.16) [1,2] " , " (8.9) [8,9] " , " (1.15) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (140.637) [150,800] " , " (1.75) [1,2] " , " (1.75) [1,2] "
0--10.4452 , 66 , 99 , 119 , 175 , 192 , 274 , " (0) [0,1] " , " (3.83333) [3,4] " , " (1.33333) [1,2] " , " (3.5) [3,4] " , " (665.675) [750,1300] " , " (1.925) [1,3] " , " (217.975) [50,455] " , " (1.5) [1,2] " , " (2382.81) [1000,4000] " , " (2.9) [0,7] " , " (2227.21) [2000,2350] " , " (1.6) [1,2] " , " (25.6148) [15,30] " , " (11.845) [11,18] " , " (2.66) [2,4] " , " (1.16) [1,2] " , " (8.9) [8,9] " , " (1.15) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (193.362) [150,800] " , " (2) [1,2] " , " (1.75) [1,2] "
0--10.4452 , 66 , 95 , 121 , 175 , 192 , 274 , " (0) [0,1] " , " (3.83333) [3,4] " , " (1) [1,2] " , " (3.1) [3,4] " , " (776.733) [750,1300] " , " (2.31667) [1,3] " , " (216.608) [50,455] " , " (1.5) [1,2] " , " (2479.68) [1000,4000] " , " (2.08) [0,7] " , " (2075.33) [2000,2350] " , " (1.33333) [1,2] " , " (26.6566) [15,30] " , " (11.72) [11,18] " , " (2.66) [2,4] " , " (1.23143) [1,2] " , " (8.9) [8,9] " , " (1.15) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (146.797) [150,800] " , " (1.75) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 66 , 99 , 121 , 175 , 192 , 274 , " (0) [0,1] " , " (3.83333) [3,4] " , " (1) [1,2] " , " (3.5) [3,4] " , " (662.3) [750,1300] " , " (2.175) [1,3] " , " (198.475) [50,455] " , " (1.5) [1,2] " , " (2277.95) [1000,4000] " , " (2.2) [0,7] " , " (2197.34) [2000,2350] " , " (1.6) [1,2] " , " (28.5091) [15,30] " , " (11.62) [11,18] " , " (2.66) [2,4] " , " (1.23143) [1,2] " , " (8.9) [8,9] " , " (1.15) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (199.522) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 8 , 95 , 119 , 175 , 235 , 274 , " (0) [0,1] " , " (3.33333) [3,4] " , " (1.33333) [1,2] " , " (3.6) [3,4] " , " (784.658) [750,1300] " , " (2.08333) [1,3] " , " (435.783) [50,455] " , " (1.5) [1,2] " , " (2179.53) [1000,4000] " , " (2.88) [0,7] " , " (2092.33) [2000,2350] " , " (1.66667) [1,2] " , " (29.613) [15,30] " , " (12.0083) [11,18] " , " (2.73529) [2,4] " , " (2) [1,2] " , " (8.5) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (150.476) [150,800] " , " (1.75) [1,2] " , " (1.75) [1,2] "
0--10.4452 , 66 , 95 , 119 , 175 , 235 , 274 , " (0) [0,1] " , " (3.33333) [3,4] " , " (2) [1,2] " , " (3.1) [3,4] " , " (742.058) [750,1300] " , " (2.06667) [1,3] " , " (232.633) [50,455] " , " (1.5) [1,2] " , " (2575.81) [1000,4000] " , " (3.08) [0,7] " , " (2120.27) [2000,2350] " , " (1.33333) [1,2] " , " (23.7623) [15,30] " , " (11.945) [11,18] " , " (2.66) [2,4] " , " (1.16) [1,2] " , " (8.9) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (140.637) [150,800] " , " (1.75) [1,2] " , " (1.75) [1,2] "
0--10.4452 , 66 , 99 , 119 , 175 , 235 , 274 , " (0) [0,1] " , " (3.33333) [3,4] " , " (2) [1,2] " , " (3.5) [3,4] " , " (627.625) [750,1300] " , " (1.925) [1,3] " , " (214.5) [50,455] " , " (1.5) [1,2] " , " (2374.08) [1000,4000] " , " (3.2) [0,7] " , " (2242.28) [2000,2350] " , " (1.6) [1,2] " , " (25.6148) [15,30] " , " (11.845) [11,18] " , " (2.66) [2,4] " , " (1.16) [1,2] " , " (8.9) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (193.362) [150,800] " , " (2) [1,2] " , " (1.75) [1,2] "
0--10.4452 , 66 , 95 , 121 , 175 , 235 , 274 , " (0) [0,1] " , " (3.33333) [3,4] " , " (1.66667) [1,2] " , " (3.1) [3,4] " , " (738.683) [750,1300] " , " (2.31667) [1,3] " , " (213.133) [50,455] " , " (1.5) [1,2] " , " (2470.95) [1000,4000] " , " (2.38) [0,7] " , " (2090.39) [2000,2350] " , " (1.33333) [1,2] " , " (26.6566) [15,30] " , " (11.72) [11,18] " , " (2.66) [2,4] " , " (1.23143) [1,2] " , " (8.9) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (146.797) [150,800] " , " (1.75) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 66 , 99 , 121 , 175 , 235 , 274 , " (0) [0,1] " , " (3.33333) [3,4] " , " (1.66667) [1,2] " , " (3.5) [3,4] " , " (624.25) [750,1300] " , " (2.175) [1,3] " , " (195) [50,455] " , " (1.5) [1,2] " , " (2269.22) [1000,4000] " , " (2.5) [0,7] " , " (2212.4) [2000,2350] " , " (1.6) [1,2] " , " (28.5091) [15,30] " , " (11.62) [11,18] " , " (2.66) [2,4] " , " (1.23143) [1,2] " , " (8.9) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (199.522) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 8 , 95 , 124 , 175 , 235 , 274 , " (0) [0,1] " , " (3.33333) [3,4] " , " (1) [1,2] " , " (3.6) [3,4] " , " (781.283) [750,1300] " , " (3) [1,3] " , " (416.283) [50,455] " , " (1.5) [1,2] " , " (2092.55) [1000,4000] " , " (2.18) [0,7] " , " (2003.33) [2000,2350] " , " (1.66667) [1,2] " , " (27.8464) [15,30] " , " (11.7833) [11,18] " , " (2.73529) [2,4] " , " (1.5) [1,2] " , " (8.5) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (199.268) [150,800] " , " (1.75) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 8 , 99 , 124 , 175 , 235 , 274 , " (0) [0,1] " , " (3.33333) [3,4] " , " (1) [1,2] " , " (4) [3,4] " , " (666.85) [750,1300] " , " (2.85833) [1,3] " , " (398.15) [50,455] " , " (1.5) [1,2] " , " (1890.82) [1000,4000] " , " (2.3) [0,7] " , " (2125.34) [2000,2350] " , " (1.93333) [1,2] " , " (29.6989) [15,30] " , " (11.6833) [11,18] " , " (2.73529) [2,4] " , " (1.5) [1,2] " , " (8.5) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (251.993) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 8 , 95 , 128 , 175 , 235 , 274 , " (0) [0,1] " , " (3.33333) [3,4] " , " (1) [1,2] " , " (3.6) [3,4] " , " (781.283) [750,1300] " , " (2.6) [1,3] " , " (416.283) [50,455] " , " (1.5) [1,2] " , " (2113.93) [1000,4000] " , " (2.18) [0,7] " , " (2032.51) [2000,2350] " , " (1.66667) [1,2] " , " (28.5392) [15,30] " , " (11.7833) [11,18] " , " (2.73529) [2,4] " , " (1.78571) [1,2] " , " (8.5) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (177.598) [150,800] " , " (1.75) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 8 , 95 , 130 , 175 , 235 , 274 , " (0) [0,1] " , " (3.33333) [3,4] " , " (1) [1,2] " , " (3.6) [3,4] " , " (790.15) [750,1300] " , " (2.18333) [1,3] " , " (425.75) [50,455] " , " (1.5) [1,2] " , " (2157.74) [1000,4000] " , " (2.18) [0,7] " , " (2061.29) [2000,2350] " , " (2) [1,2] " , " (26.323) [15,30] " , " (12.75) [11,18] " , " (2.73529) [2,4] " , " (1.5) [1,2] " , " (9) [8,9] " , " (1) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (173.756) [150,800] " , " (1.75) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 107 , 135 , 151 , 216 , 275 , " (0) [0,1] " , " (3.06667) [3,4] " , " (1) [1,2] " , " (3.76667) [3,4] " , " (774.6) [750,1300] " , " (1.45333) [1,3] " , " (445.292) [50,455] " , " (2) [1,2] " , " (3075.98) [1000,4000] " , " (5.74) [0,7] " , " (2099.94) [2000,2350] " , " (1) [1,2] " , " (28.885) [15,30] " , " (11.9267) [11,18] " , " (3.83333) [2,4] " , " (1.75) [1,2] " , " (8.5) [8,9] " , " (1.05) [1,2] " , " (2.33333) [2,3] " , " (0) [0,1] " , " (131.645) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 107 , 124 , 137 , 221 , 275 , " (0) [0,1] " , " (3.5) [3,4] " , " (1) [1,2] " , " (3.35) [3,4] " , " (761.6) [750,1300] " , " (2.8) [1,3] " , " (419.925) [50,455] " , " (2) [1,2] " , " (3030.06) [1000,4000] " , " (1.94) [0,7] " , " (2062.79) [2000,2350] " , " (1) [1,2] " , " (29.1071) [15,30] " , " (10.5267) [11,18] " , " (2.85294) [2,4] " , " (1.75) [1,2] " , " (8.5) [8,9] " , " (1.05) [1,2] " , " (2.33333) [2,3] " , " (0) [0,1] " , " (166.496) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 107 , 130 , 137 , 221 , 275 , " (0) [0,1] " , " (3.5) [3,4] " , " (1) [1,2] " , " (3.35) [3,4] " , " (770.467) [750,1300] " , " (1.98333) [1,3] " , " (429.392) [50,455] " , " (2) [1,2] " , " (3095.25) [1000,4000] " , " (1.94) [0,7] " , " (2120.76) [2000,2350] " , " (1.33333) [1,2] " , " (27.5837) [15,30] " , " (11.4933) [11,18] " , " (2.85294) [2,4] " , " (1.75) [1,2] " , " (9) [8,9] " , " (1.05) [1,2] " , " (2.33333) [2,3] " , " (0) [0,1] " , " (140.984) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 107 , 130 , 137 , 234 , 275 , " (0) [0,1] " , " (3) [3,4] " , " (1) [1,2] " , " (3.35) [3,4] " , " (770.467) [750,1300] " , " (1.98333) [1,3] " , " (429.392) [50,455] " , " (2) [1,2] " , " (3298.25) [1000,4000] " , " (1.34) [0,7] " , " (2134.88) [2000,2350] " , " (1.33333) [1,2] " , " (28.7462) [15,30] " , " (11.4933) [11,18] " , " (3.47794) [2,4] " , " (1.75) [1,2] " , " (9) [8,9] " , " (1.05) [1,2] " , " (2.33333) [2,3] " , " (0) [0,1] " , " (134.434) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 107 , 126 , 151 , 234 , 275 , " (0) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3.76667) [3,4] " , " (775.4) [750,1300] " , " (2.10333) [1,3] " , " (445.292) [50,455] " , " (2) [1,2] " , " (2863.84) [1000,4000] " , " (5.74) [0,7] " , " (2123.9) [2000,2350] " , " (1) [1,2] " , " (29.7908) [15,30] " , " (12.0667) [11,18] " , " (3.625) [2,4] " , " (1.75) [1,2] " , " (8.7) [8,9] " , " (1.05) [1,2] " , " (2.33333) [2,3] " , " (0) [0,1] " , " (202.738) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 107 , 135 , 151 , 234 , 275 , " (0) [0,1] " , " (3.66667) [3,4] " , " (1) [1,2] " , " (3.76667) [3,4] " , " (774.6) [750,1300] " , " (1.45333) [1,3] " , " (445.292) [50,455] " , " (2) [1,2] " , " (3023.38) [1000,4000] " , " (5.74) [0,7] " , " (2099.4) [2000,2350] " , " (1) [1,2] " , " (28.4808) [15,30] " , " (11.9267) [11,18] " , " (3.625) [2,4] " , " (1.75) [1,2] " , " (8.5) [8,9] " , " (1.05) [1,2] " , " (2.33333) [2,3] " , " (0) [0,1] " , " (114.578) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 107 , 124 , 137 , 235 , 275 , " (0) [0,1] " , " (4) [3,4] " , " (1) [1,2] " , " (3.35) [3,4] " , " (833.15) [750,1300] " , " (2.8) [1,3] " , " (428.05) [50,455] " , " (2) [1,2] " , " (3096.66) [1000,4000] " , " (1.84) [0,7] " , " (2097.79) [2000,2350] " , " (1) [1,2] " , " (28.4071) [15,30] " , " (10.5267) [11,18] " , " (2.35294) [2,4] " , " (1.75) [1,2] " , " (8.5) [8,9] " , " (1.3) [1,2] " , " (2.33333) [2,3] " , " (0) [0,1] " , " (159.946) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
0--10.4452 , 11 , 107 , 130 , 137 , 235 , 275 , " (0) [0,1] " , " (4) [3,4] " , " (1) [1,2] " , " (3.35) [3,4] " , " (842.017) [750,1300] " , " (1.98333) [1,3] " , " (437.517) [50,455] " , " (2) [1,2] " , " (3161.85) [1000,4000] " , " (1.84) [0,7] " , " (2155.76) [2000,2350] " , " (1.33333) [1,2] " , " (26.8837) [15,30] " , " (11.4933) [11,18] " , " (2.35294) [2,4] " , " (1.75) [1,2] " , " (9) [8,9] " , " (1.3) [1,2] " , " (2.33333) [2,3] " , " (0) [0,1] " , " (134.434) [150,800] " , " (2) [1,2] " , " (1.5) [1,2] "
